date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:02:46	165548/165548	---M--	200	added ('OK')	font/ttf	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont.ttf?v=4.7.0	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/fonts/fontawesome-webfont3e6e.ttf	(from https://amisign.com/wp-content/plugins/js_composer/assets/lib/bower/font-awesome/css/font-awesome.min.css?ver=5.5.5)
18:02:46	12136/12136	------	200	untouched ('')	application/vnd.ms-fontobject	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.eot?5510888	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.eot	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:46	7536/7536	------	200	untouched ('')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.woff?5510888	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.woff	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:46	11968/11968	------	200	untouched ('')	font/ttf	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.ttf?5510888	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.ttf	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:46	13797/13797	------	200	untouched ('OK')	image/svg+xml	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons.svg?5510888	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/fonts/revicons/revicons90c6.svg	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:46	2545/2545	---M--	200	added ('OK')	image/gif	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/assets/loader.gif	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:47	326/326	------	200	untouched ('')	application/octet-stream	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/css/openhand.cur	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:47	326/326	------	200	untouched ('')	application/octet-stream	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/css/closedhand.cur	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:47	933/933	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/assets/gridtile.png	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:47	951/951	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/assets/gridtile_white.png	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:47	938/938	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:34%20GMT	https://amisign.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	./hrstreams/amisign.com/wp-content/plugins/revslider/public/assets/assets/gridtile_3x3.png	(from https://amisign.com/wp-content/plugins/revslider/public/assets/css/settings.css?ver=5.4.8)
18:02:47	20127/20127	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.eot	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.eot	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/bootstrap.min.css?ver=3.3.2)
18:02:48	20127/20127	------	200	untouched ('')	application/vnd.ms-fontobject	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.eot?	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regulard41d.eot	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/bootstrap.min.css?ver=3.3.2)
18:02:48	18028/18028	------	200	untouched ('')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.woff2	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/bootstrap.min.css?ver=3.3.2)
18:02:48	23424/23424	------	200	untouched ('')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.woff	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/bootstrap.min.css?ver=3.3.2)
18:02:48	45404/45404	------	200	untouched ('')	font/ttf	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.ttf	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.ttf	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/bootstrap.min.css?ver=3.3.2)
18:02:48	108738/108738	------	200	untouched ('OK')	image/svg+xml	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.svg	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/glyphicons-halflings-regular.svg	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/bootstrap.min.css?ver=3.3.2)
18:02:48	38384/38384	------	200	untouched ('')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Material-Design-Iconic-Font.woff2?v=2.2.0	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Material-Design-Iconic-Fontd1f1.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/material-design-iconic-font.min.css?ver=4.3.0)
18:02:48	50312/50312	------	200	untouched ('')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Material-Design-Iconic-Font.woff?v=2.2.0	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Material-Design-Iconic-Fontd1f1.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/material-design-iconic-font.min.css?ver=4.3.0)
18:02:48	99212/99212	------	200	untouched ('')	font/ttf	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Material-Design-Iconic-Font.ttf?v=2.2.0	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Material-Design-Iconic-Fontd1f1.ttf	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/material-design-iconic-font.min.css?ver=4.3.0)
18:02:48	58680/58680	------	200	untouched ('')	application/vnd.ms-fontobject	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-stroke.eot?-2irksn	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-strokea93c.eot	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/pe-icon-7-stroke.css?ver=1.0.1)
18:02:48	58680/58680	------	200	untouched ('')	application/vnd.ms-fontobject	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-stroke.eot?	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-stroked41d.eot	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/pe-icon-7-stroke.css?ver=1.0.1)
18:02:48	58556/58556	------	200	untouched ('')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-stroke.woff?-2irksn	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-strokea93c.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/pe-icon-7-stroke.css?ver=1.0.1)
18:02:48	58480/58480	------	200	untouched ('')	font/ttf	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-stroke.ttf?-2irksn	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-strokea93c.ttf	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/pe-icon-7-stroke.css?ver=1.0.1)
18:02:48	32648/32648	------	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Oct%202024%2012:31:10%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-razorpay.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-razorpay.63.delayed	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:48	164020/164020	------	200	untouched ('OK')	image/svg+xml	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-stroke.svg?-2irksn	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/Pe-icon-7-strokea93c.svg	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/pe-icon-7-stroke.css?ver=1.0.1)
18:02:48	65275/65275	------	200	untouched ('')	image/jpeg	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/uploads/2017/12/event-banner.jpg	./hrstreams/amisign.com/wp-content/uploads/2017/12/event-banner.jpg	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:48	1778/1778	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-paypal.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-paypal.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:48	156/156	------	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Oct%202024%2012:31:12%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/hd-arrow-top.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/hd-arrow-top.65.delayed	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:48	3832/3832	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/cv.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/cv.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:48	32654/32654	------	404	error ('Not%20Found')	text/html	date:Sat,%2019%20Oct%202024%2012:31:13%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/hd-arrow-bottom.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/hd-arrow-bottom.66.delayed	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:48	5202/5202	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-login.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-login.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:50	2069/2069	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-zoom.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-zoom.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:50	974/974	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/apply-icon.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/apply-icon.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:50	3644/3644	------	200	untouched ('')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-cart.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/icon-cart.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:50	202287/202287	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/bg-page-title.jpg	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/bg-page-title.jpg	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:51	955/955	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/box-shadow-top.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/box-shadow-top.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:51	946/946	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/box-shadow-bottom.png	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/box-shadow-bottom.png	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:53	25728/25728	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-light-webfont.woff2	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-light-webfont.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:54	578583/578583	---M--	200	added ('OK')	image/jpeg	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/images/bg-404-page.jpg	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/images/bg-404-page.jpg	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:54	32480/32480	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-light-webfont.woff	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-light-webfont.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:55	26144/26144	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-bold-webfont.woff2	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-bold-webfont.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:56	33016/33016	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-bold-webfont.woff	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-bold-webfont.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:57	25764/25764	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-medium-webfont.woff2	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-medium-webfont.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:58	32800/32800	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-medium-webfont.woff	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-medium-webfont.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:02:59	23428/23428	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-regular-webfont.woff2	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-regular-webfont.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:03:00	29972/29972	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-regular-webfont.woff	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-regular-webfont.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:03:01	26804/26804	---M--	200	added ('OK')	font/woff2	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-semibold-webfont.woff2	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-semibold-webfont.woff2	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:03:02	33836/33836	---M--	200	added ('OK')	font/woff	date:Fri,%2030%20Nov%202018%2018:50:31%20GMT	https://amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-semibold-webfont.woff	./hrstreams/amisign.com/wp-content/themes/wp-recruitment/assets/fonts/sf-ui-text-semibold-webfont.woff	(from https://amisign.com/wp-content/themes/wp-recruitment/assets/css/static.css?ver=1.1.2)
18:03:03	302/302	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/vc/alert.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/vc/alert.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:04	323/323	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/vc/info.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/vc/info.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:05	244/244	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/vc/tick.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/vc/tick.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:06	495/495	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/vc/exclamation.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:07	712/712	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/address-book.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:08	841/841	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/alarm-clock.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:09	694/694	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/anchor.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:10	544/544	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/application-image.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:11	590/590	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/arrow.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:12	682/682	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/asterisk.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:13	705/705	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/auction-hammer.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:14	674/674	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:15	717/717	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon-buzz.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:16	691/691	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon-facebook.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:17	700/700	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/balloon-twitter.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:18	648/648	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/battery-full.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:19	621/621	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/binocular.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:20	688/688	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-excel.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:21	700/700	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-image.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:22	647/647	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-music.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
18:03:23	763/763	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Nov%202018%2018:50:35%20GMT	https://amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	./hrstreams/amisign.com/wp-content/plugins/js_composer/assets/images/icons/blue-document-office.png	(from https://amisign.com/wp-content/plugins/js_composer/assets/css/js_composer.min.css?ver=5.5.5)
